,SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
33825,B07B2XFY45,2019-08-27,1000 Inputs,1001 Keyboards,1418.89,11.0,18.01
33826,B07B2XFY45,2019-08-28,1000 Inputs,1001 Keyboards,1418.89,11.0,19.35
33827,B07B2XFY45,2019-08-29,1000 Inputs,1001 Keyboards,2321.82,18.0,16.01
33828,B07B2XFY45,2019-08-30,1000 Inputs,1001 Keyboards,2063.84,16.0,15.35
33829,B07B2XFY45,2019-08-31,1000 Inputs,1001 Keyboards,1676.87,13.0,16.61
33830,C18D6F2UTW,2019-05-01,1000 Inputs,1005 Webcams,376.77,3.0,0.0
33831,C18D6F2UTW,2019-05-02,1000 Inputs,1005 Webcams,389.97,3.0,0.0
33832,C18D6F2UTW,2019-05-03,1000 Inputs,1005 Webcams,259.98,2.0,4.35
33833,C18D6F2UTW,2019-05-04,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33834,C18D6F2UTW,2019-05-05,1000 Inputs,1005 Webcams,129.99,1.0,28.57
33835,C18D6F2UTW,2019-05-06,1000 Inputs,1005 Webcams,389.97,3.0,0.0
33836,C18D6F2UTW,2019-05-07,1000 Inputs,1005 Webcams,0.0,0.0,15.79
33837,C18D6F2UTW,2019-05-08,1000 Inputs,1005 Webcams,511.78,4.0,22.22
33838,C18D6F2UTW,2019-05-09,1000 Inputs,1005 Webcams,258.54,2.0,0.0
33839,C18D6F2UTW,2019-05-10,1000 Inputs,1005 Webcams,511.78,4.0,0.0
33840,C18D6F2UTW,2019-05-11,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33841,C18D6F2UTW,2019-05-12,1000 Inputs,1005 Webcams,0.0,0.0,66.67
33842,C18D6F2UTW,2019-05-13,1000 Inputs,1005 Webcams,518.52,4.0,0.0
33843,C18D6F2UTW,2019-05-14,1000 Inputs,1005 Webcams,126.13,1.0,9.52
33844,C18D6F2UTW,2019-05-15,1000 Inputs,1005 Webcams,504.52,4.0,13.89
33845,C18D6F2UTW,2019-05-16,1000 Inputs,1005 Webcams,630.65,5.0,17.86
33846,C18D6F2UTW,2019-05-17,1000 Inputs,1005 Webcams,252.26,2.0,0.0
33847,C18D6F2UTW,2019-05-18,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33848,C18D6F2UTW,2019-05-19,1000 Inputs,1005 Webcams,128.44,1.0,50.0
33849,C18D6F2UTW,2019-05-20,1000 Inputs,1005 Webcams,259.94,2.0,0.0
33850,C18D6F2UTW,2019-05-21,1000 Inputs,1005 Webcams,0.0,0.0,4.17
33851,C18D6F2UTW,2019-05-22,1000 Inputs,1005 Webcams,1299.9,10.0,3.85
33852,C18D6F2UTW,2019-05-23,1000 Inputs,1005 Webcams,519.96,4.0,6.06
33853,C18D6F2UTW,2019-05-24,1000 Inputs,1005 Webcams,0.0,0.0,3.23
33854,C18D6F2UTW,2019-05-25,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33855,C18D6F2UTW,2019-05-26,1000 Inputs,1005 Webcams,129.99,1.0,0.0
33856,C18D6F2UTW,2019-05-27,1000 Inputs,1005 Webcams,649.95,5.0,25.0
33857,C18D6F2UTW,2019-05-28,1000 Inputs,1005 Webcams,1559.88,12.0,6.06
33858,C18D6F2UTW,2019-05-29,1000 Inputs,1005 Webcams,1039.92,8.0,9.52
33859,C18D6F2UTW,2019-05-30,1000 Inputs,1005 Webcams,649.95,5.0,16.67
33860,C18D6F2UTW,2019-05-31,1000 Inputs,1005 Webcams,259.98,2.0,0.0
33861,C18D6F2UTW,2019-06-01,1000 Inputs,1005 Webcams,259.98,2.0,0.0
33862,C18D6F2UTW,2019-06-02,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33863,C18D6F2UTW,2019-06-03,1000 Inputs,1005 Webcams,259.98,2.0,0.0
33864,C18D6F2UTW,2019-06-04,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33865,C18D6F2UTW,2019-06-05,1000 Inputs,1005 Webcams,129.99,1.0,0.0
33866,C18D6F2UTW,2019-06-06,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33867,C18D6F2UTW,2019-06-07,1000 Inputs,1005 Webcams,128.44,1.0,0.0
33868,C18D6F2UTW,2019-06-08,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33869,C18D6F2UTW,2019-06-09,1000 Inputs,1005 Webcams,126.02,1.0,0.0
33870,C18D6F2UTW,2019-06-10,1000 Inputs,1005 Webcams,378.06,3.0,3.57
33871,C18D6F2UTW,2019-06-11,1000 Inputs,1005 Webcams,252.04,2.0,5.88
33872,C18D6F2UTW,2019-06-12,1000 Inputs,1005 Webcams,0.0,0.0,4.35
33873,C18D6F2UTW,2019-06-13,1000 Inputs,1005 Webcams,126.02,1.0,3.57
33874,C18D6F2UTW,2019-06-14,1000 Inputs,1005 Webcams,346.68,3.0,5.56
33875,C18D6F2UTW,2019-06-15,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33876,C18D6F2UTW,2019-06-16,1000 Inputs,1005 Webcams,252.04,2.0,5.88
33877,C18D6F2UTW,2019-06-17,1000 Inputs,1005 Webcams,378.06,3.0,11.11
33878,C18D6F2UTW,2019-06-18,1000 Inputs,1005 Webcams,126.02,1.0,0.0
33879,C18D6F2UTW,2019-06-19,1000 Inputs,1005 Webcams,252.04,2.0,10.0
33880,C18D6F2UTW,2019-06-20,1000 Inputs,1005 Webcams,630.1,5.0,0.0
33881,C18D6F2UTW,2019-06-21,1000 Inputs,1005 Webcams,378.06,3.0,0.0
33882,C18D6F2UTW,2019-06-22,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33883,C18D6F2UTW,2019-06-23,1000 Inputs,1005 Webcams,0.0,0.0,14.29
33884,C18D6F2UTW,2019-06-24,1000 Inputs,1005 Webcams,252.04,2.0,0.0
33885,C18D6F2UTW,2019-06-25,1000 Inputs,1005 Webcams,1134.18,9.0,6.25
33886,C18D6F2UTW,2019-06-26,1000 Inputs,1005 Webcams,0.0,0.0,5.88
33887,C18D6F2UTW,2019-06-27,1000 Inputs,1005 Webcams,882.14,7.0,3.03
33888,C18D6F2UTW,2019-06-28,1000 Inputs,1005 Webcams,355.62,3.0,0.0
33889,C18D6F2UTW,2019-06-29,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33890,C18D6F2UTW,2019-06-30,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33891,C18D6F2UTW,2019-07-01,1000 Inputs,1005 Webcams,481.64,4.0,17.39
33892,C18D6F2UTW,2019-07-02,1000 Inputs,1005 Webcams,237.08,2.0,11.36
33893,C18D6F2UTW,2019-07-03,1000 Inputs,1005 Webcams,711.24,6.0,6.06
33894,C18D6F2UTW,2019-07-04,1000 Inputs,1005 Webcams,126.02,1.0,17.65
33895,C18D6F2UTW,2019-07-05,1000 Inputs,1005 Webcams,237.08,2.0,6.67
33896,C18D6F2UTW,2019-07-06,1000 Inputs,1005 Webcams,0.0,0.0,25.0
33897,C18D6F2UTW,2019-07-07,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33898,C18D6F2UTW,2019-07-08,1000 Inputs,1005 Webcams,0.0,0.0,5.26
33899,C18D6F2UTW,2019-07-09,1000 Inputs,1005 Webcams,236.62,2.0,4.17
33900,C18D6F2UTW,2019-07-10,1000 Inputs,1005 Webcams,354.93,3.0,0.0
33901,C18D6F2UTW,2019-07-11,1000 Inputs,1005 Webcams,473.7,4.0,3.57
33902,C18D6F2UTW,2019-07-12,1000 Inputs,1005 Webcams,592.7,5.0,8.7
33903,C18D6F2UTW,2019-07-13,1000 Inputs,1005 Webcams,0.0,0.0,33.33
33904,C18D6F2UTW,2019-07-14,1000 Inputs,1005 Webcams,239.98,2.0,17.39
33905,C18D6F2UTW,2019-07-15,1000 Inputs,1005 Webcams,829.78,7.0,0.0
33906,C18D6F2UTW,2019-07-16,1000 Inputs,1005 Webcams,708.51,6.0,5.13
33907,C18D6F2UTW,2019-07-17,1000 Inputs,1005 Webcams,236.4,2.0,0.0
33908,C18D6F2UTW,2019-07-18,1000 Inputs,1005 Webcams,355.62,3.0,0.0
33909,C18D6F2UTW,2019-07-19,1000 Inputs,1005 Webcams,118.54,1.0,0.0
33910,C18D6F2UTW,2019-07-20,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33911,C18D6F2UTW,2019-07-21,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33912,C18D6F2UTW,2019-07-22,1000 Inputs,1005 Webcams,355.62,3.0,7.89
33913,C18D6F2UTW,2019-07-23,1000 Inputs,1005 Webcams,237.08,2.0,0.0
33914,C18D6F2UTW,2019-07-24,1000 Inputs,1005 Webcams,1541.02,13.0,0.0
33915,C18D6F2UTW,2019-07-25,1000 Inputs,1005 Webcams,711.24,6.0,3.23
33916,C18D6F2UTW,2019-07-26,1000 Inputs,1005 Webcams,118.54,1.0,0.0
33917,C18D6F2UTW,2019-07-27,1000 Inputs,1005 Webcams,118.54,1.0,0.0
33918,C18D6F2UTW,2019-07-28,1000 Inputs,1005 Webcams,0.0,0.0,33.33
33919,C18D6F2UTW,2019-07-29,1000 Inputs,1005 Webcams,829.78,7.0,0.0
33920,C18D6F2UTW,2019-07-30,1000 Inputs,1005 Webcams,829.78,7.0,2.22
33921,C18D6F2UTW,2019-07-31,1000 Inputs,1005 Webcams,829.78,7.0,2.86
33922,C18D6F2UTW,2019-08-01,1000 Inputs,1005 Webcams,1185.4,10.0,0.0
33923,C18D6F2UTW,2019-08-02,1000 Inputs,1005 Webcams,355.62,3.0,3.45
33924,C18D6F2UTW,2019-08-03,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33925,C18D6F2UTW,2019-08-04,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33926,C18D6F2UTW,2019-08-05,1000 Inputs,1005 Webcams,474.16,4.0,16.13
33927,C18D6F2UTW,2019-08-06,1000 Inputs,1005 Webcams,708.46,6.0,0.0
33928,C18D6F2UTW,2019-08-07,1000 Inputs,1005 Webcams,232.1,2.0,0.0
33929,C18D6F2UTW,2019-08-08,1000 Inputs,1005 Webcams,467.98,4.0,0.0
33930,C18D6F2UTW,2019-08-09,1000 Inputs,1005 Webcams,584.84,5.0,11.11
33931,C18D6F2UTW,2019-08-10,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33932,C18D6F2UTW,2019-08-11,1000 Inputs,1005 Webcams,0.0,0.0,100.0
33933,C18D6F2UTW,2019-08-12,1000 Inputs,1005 Webcams,708.52,6.0,0.0
33934,C18D6F2UTW,2019-08-13,1000 Inputs,1005 Webcams,235.72,2.0,6.67
33935,C18D6F2UTW,2019-08-14,1000 Inputs,1005 Webcams,235.72,2.0,3.23
33936,C18D6F2UTW,2019-08-15,1000 Inputs,1005 Webcams,235.72,2.0,8.33
33937,C18D6F2UTW,2019-08-16,1000 Inputs,1005 Webcams,472.8,4.0,0.0
33938,C18D6F2UTW,2019-08-17,1000 Inputs,1005 Webcams,353.58,3.0,0.0
33939,C18D6F2UTW,2019-08-18,1000 Inputs,1005 Webcams,0.0,0.0,7.69
33940,C18D6F2UTW,2019-08-19,1000 Inputs,1005 Webcams,913.36,8.0,3.7
33941,C18D6F2UTW,2019-08-20,1000 Inputs,1005 Webcams,681.33,6.0,5.41
33942,C18D6F2UTW,2019-08-21,1000 Inputs,1005 Webcams,342.51,3.0,3.57
33943,C18D6F2UTW,2019-08-22,1000 Inputs,1005 Webcams,1027.53,9.0,2.63
33944,C18D6F2UTW,2019-08-23,1000 Inputs,1005 Webcams,570.85,5.0,2.94
33945,C18D6F2UTW,2019-08-24,1000 Inputs,1005 Webcams,114.17,1.0,0.0
33946,C18D6F2UTW,2019-08-25,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33947,C18D6F2UTW,2019-08-26,1000 Inputs,1005 Webcams,685.02,6.0,3.23
33948,C18D6F2UTW,2019-08-27,1000 Inputs,1005 Webcams,342.51,3.0,2.78
33949,C18D6F2UTW,2019-08-28,1000 Inputs,1005 Webcams,114.17,1.0,0.0
33950,C18D6F2UTW,2019-08-29,1000 Inputs,1005 Webcams,685.02,6.0,0.0
33951,C18D6F2UTW,2019-08-30,1000 Inputs,1005 Webcams,913.36,8.0,0.0
33952,C18D6F2UTW,2019-08-31,1000 Inputs,1005 Webcams,0.0,0.0,0.0
33953,C18D6LCGZ5,2019-05-01,1000 Inputs,1001 Keyboards,2654.57,17.0,5.44
33954,C18D6LCGZ5,2019-05-02,1000 Inputs,1001 Keyboards,1891.88,12.0,4.17
33955,C18D6LCGZ5,2019-05-03,1000 Inputs,1001 Keyboards,1579.9,10.0,4.71
33956,C18D6LCGZ5,2019-05-04,1000 Inputs,1001 Keyboards,0.0,0.0,6.67
33957,C18D6LCGZ5,2019-05-05,1000 Inputs,1001 Keyboards,0.0,0.0,8.82
33958,C18D6LCGZ5,2019-05-06,1000 Inputs,1001 Keyboards,2053.87,13.0,7.21
33959,C18D6LCGZ5,2019-05-07,1000 Inputs,1001 Keyboards,2211.86,14.0,6.73
33960,C18D6LCGZ5,2019-05-08,1000 Inputs,1001 Keyboards,3472.34,22.0,4.59
33961,C18D6LCGZ5,2019-05-09,1000 Inputs,1001 Keyboards,300.78,2.0,82.96
33962,C18D6LCGZ5,2019-05-10,1000 Inputs,1001 Keyboards,0.0,0.0,100.0
33963,C18D6LCGZ5,2019-05-11,1000 Inputs,1001 Keyboards,0.0,0.0,45.18
33964,C18D6LCGZ5,2019-05-12,1000 Inputs,1001 Keyboards,0.0,0.0,9.69
33965,C18D6LCGZ5,2019-05-13,1000 Inputs,1001 Keyboards,0.0,0.0,6.67
33966,C18D6LCGZ5,2019-05-14,1000 Inputs,1001 Keyboards,0.0,0.0,3.14
33967,C18D6LCGZ5,2019-05-15,1000 Inputs,1001 Keyboards,157.99,1.0,5.37
33968,C18D6LCGZ5,2019-05-16,1000 Inputs,1001 Keyboards,0.0,0.0,3.23
33969,C18D6LCGZ5,2019-05-17,1000 Inputs,1001 Keyboards,0.0,0.0,3.96
33970,C18D6LCGZ5,2019-05-18,1000 Inputs,1001 Keyboards,0.0,0.0,6.18
33971,C18D6LCGZ5,2019-05-19,1000 Inputs,1001 Keyboards,0.0,0.0,6.51
33972,C18D6LCGZ5,2019-05-20,1000 Inputs,1001 Keyboards,157.99,1.0,5.43
33973,C18D6LCGZ5,2019-05-21,1000 Inputs,1001 Keyboards,157.99,1.0,4.54
33974,C18D6LCGZ5,2019-05-22,1000 Inputs,1001 Keyboards,315.98,2.0,3.13
33975,C18D6LCGZ5,2019-05-23,1000 Inputs,1001 Keyboards,0.0,0.0,3.44
33976,C18D6LCGZ5,2019-05-24,1000 Inputs,1001 Keyboards,789.95,5.0,5.21
33977,C18D6LCGZ5,2019-05-25,1000 Inputs,1001 Keyboards,0.0,0.0,7.69
33978,C18D6LCGZ5,2019-05-26,1000 Inputs,1001 Keyboards,0.0,0.0,3.01
33979,C18D6LCGZ5,2019-05-27,1000 Inputs,1001 Keyboards,0.0,0.0,7.26
33980,C18D6LCGZ5,2019-05-28,1000 Inputs,1001 Keyboards,-789.95,-5.0,5.5
33981,C18D6LCGZ5,2019-05-29,1000 Inputs,1001 Keyboards,0.0,0.0,3.49
33982,C18D6LCGZ5,2019-05-30,1000 Inputs,1001 Keyboards,0.0,0.0,4.16
33983,C18D6LCGZ5,2019-05-31,1000 Inputs,1001 Keyboards,0.0,0.0,3.66
33984,C18D6LCGZ5,2019-06-01,1000 Inputs,1001 Keyboards,0.0,0.0,5.6
33985,C18D6LCGZ5,2019-06-02,1000 Inputs,1001 Keyboards,0.0,0.0,4.58
33986,C18D6LCGZ5,2019-06-03,1000 Inputs,1001 Keyboards,0.0,0.0,2.96
33987,C18D6LCGZ5,2019-06-04,1000 Inputs,1001 Keyboards,0.0,0.0,2.11
33988,C18D6LCGZ5,2019-06-05,1000 Inputs,1001 Keyboards,0.0,0.0,2.92
33989,C18D6LCGZ5,2019-06-06,1000 Inputs,1001 Keyboards,0.0,0.0,5.99
33990,C18D6LCGZ5,2019-06-07,1000 Inputs,1001 Keyboards,0.0,0.0,3.56
33991,C18D6LCGZ5,2019-06-08,1000 Inputs,1001 Keyboards,0.0,0.0,5.0
33992,C18D6LCGZ5,2019-06-09,1000 Inputs,1001 Keyboards,0.0,0.0,4.98
33993,C18D6LCGZ5,2019-06-10,1000 Inputs,1001 Keyboards,0.0,0.0,6.58
33994,C18D6LCGZ5,2019-06-11,1000 Inputs,1001 Keyboards,0.0,0.0,2.65
33995,C18D6LCGZ5,2019-06-12,1000 Inputs,1001 Keyboards,0.0,0.0,2.72
33996,C18D6LCGZ5,2019-06-13,1000 Inputs,1001 Keyboards,0.0,0.0,5.43
33997,C18D6LCGZ5,2019-06-14,1000 Inputs,1001 Keyboards,0.0,0.0,2.85
33998,C18D6LCGZ5,2019-06-15,1000 Inputs,1001 Keyboards,0.0,0.0,6.64
33999,C18D6LCGZ5,2019-06-16,1000 Inputs,1001 Keyboards,0.0,0.0,8.61
34000,C18D6LCGZ5,2019-06-17,1000 Inputs,1001 Keyboards,149.45,1.0,4.57
34001,C18D6LCGZ5,2019-06-18,1000 Inputs,1001 Keyboards,1262.97,8.0,3.38
34002,C18D6LCGZ5,2019-06-19,1000 Inputs,1001 Keyboards,0.0,0.0,4.28
34003,C18D6LCGZ5,2019-06-20,1000 Inputs,1001 Keyboards,9871.68,84.0,53.23
34004,C18D6LCGZ5,2019-06-21,1000 Inputs,1001 Keyboards,-235.04,-2.0,101.11
34005,C18D6LCGZ5,2019-06-22,1000 Inputs,1001 Keyboards,-117.52,-1.0,100.0
34006,C18D6LCGZ5,2019-06-23,1000 Inputs,1001 Keyboards,-117.52,-1.0,100.0
34007,C18D6LCGZ5,2019-06-24,1000 Inputs,1001 Keyboards,0.0,0.0,110.25
34008,C18D6LCGZ5,2019-06-25,1000 Inputs,1001 Keyboards,157.99,1.0,101.41
34009,C18D6LCGZ5,2019-06-26,1000 Inputs,1001 Keyboards,0.0,0.0,101.26
34010,C18D6LCGZ5,2019-06-27,1000 Inputs,1001 Keyboards,157.99,1.0,54.57
34011,C18D6LCGZ5,2019-06-28,1000 Inputs,1001 Keyboards,0.0,0.0,3.79
34012,C18D6LCGZ5,2019-06-29,1000 Inputs,1001 Keyboards,0.0,0.0,5.32
34013,C18D6LCGZ5,2019-06-30,1000 Inputs,1001 Keyboards,157.99,1.0,6.21
34014,C18D6LCGZ5,2019-07-01,1000 Inputs,1001 Keyboards,0.0,0.0,5.96
34015,C18D6LCGZ5,2019-07-02,1000 Inputs,1001 Keyboards,157.99,1.0,5.81
34016,C18D6LCGZ5,2019-07-03,1000 Inputs,1001 Keyboards,-157.99,-1.0,6.04
34017,C18D6LCGZ5,2019-07-04,1000 Inputs,1001 Keyboards,0.0,0.0,8.36
34018,C18D6LCGZ5,2019-07-05,1000 Inputs,1001 Keyboards,157.99,1.0,9.79
34019,C18D6LCGZ5,2019-07-06,1000 Inputs,1001 Keyboards,157.99,1.0,10.12
34020,C18D6LCGZ5,2019-07-07,1000 Inputs,1001 Keyboards,0.0,0.0,6.56
34021,C18D6LCGZ5,2019-07-08,1000 Inputs,1001 Keyboards,157.99,1.0,5.45
34022,C18D6LCGZ5,2019-07-09,1000 Inputs,1001 Keyboards,0.0,0.0,4.84
34023,C18D6LCGZ5,2019-07-10,1000 Inputs,1001 Keyboards,1229.59,8.0,4.37
34024,C18D6LCGZ5,2019-07-11,1000 Inputs,1001 Keyboards,152.27,1.0,3.55
34025,C18D6LCGZ5,2019-07-12,1000 Inputs,1001 Keyboards,315.98,2.0,3.93
34026,C18D6LCGZ5,2019-07-13,1000 Inputs,1001 Keyboards,0.0,0.0,5.96
34027,C18D6LCGZ5,2019-07-14,1000 Inputs,1001 Keyboards,0.0,0.0,3.54
34028,C18D6LCGZ5,2019-07-15,1000 Inputs,1001 Keyboards,0.0,0.0,2.04
34029,C18D6LCGZ5,2019-07-16,1000 Inputs,1001 Keyboards,0.0,0.0,2.32
34030,C18D6LCGZ5,2019-07-17,1000 Inputs,1001 Keyboards,157.99,1.0,3.05
34031,C18D6LCGZ5,2019-07-18,1000 Inputs,1001 Keyboards,2169.86,14.0,4.21
34032,C18D6LCGZ5,2019-07-19,1000 Inputs,1001 Keyboards,157.99,1.0,4.74
34033,C18D6LCGZ5,2019-07-20,1000 Inputs,1001 Keyboards,0.0,0.0,4.35
34034,C18D6LCGZ5,2019-07-21,1000 Inputs,1001 Keyboards,0.0,0.0,7.14
34035,C18D6LCGZ5,2019-07-22,1000 Inputs,1001 Keyboards,0.0,0.0,5.82
34036,C18D6LCGZ5,2019-07-23,1000 Inputs,1001 Keyboards,0.0,0.0,3.54
34037,C18D6LCGZ5,2019-07-24,1000 Inputs,1001 Keyboards,0.0,0.0,6.0
34038,C18D6LCGZ5,2019-07-25,1000 Inputs,1001 Keyboards,947.94,6.0,3.87
34039,C18D6LCGZ5,2019-07-26,1000 Inputs,1001 Keyboards,157.99,1.0,5.2
34040,C18D6LCGZ5,2019-07-27,1000 Inputs,1001 Keyboards,0.0,0.0,3.17
34041,C18D6LCGZ5,2019-07-28,1000 Inputs,1001 Keyboards,315.98,2.0,6.76
34042,C18D6LCGZ5,2019-07-29,1000 Inputs,1001 Keyboards,0.0,0.0,2.64
34043,C18D6LCGZ5,2019-07-30,1000 Inputs,1001 Keyboards,0.0,0.0,3.63
34044,C18D6LCGZ5,2019-07-31,1000 Inputs,1001 Keyboards,0.0,0.0,3.99
34045,C18D6LCGZ5,2019-08-01,1000 Inputs,1001 Keyboards,0.0,0.0,3.53
34046,C18D6LCGZ5,2019-08-02,1000 Inputs,1001 Keyboards,0.0,0.0,3.39
34047,C18D6LCGZ5,2019-08-03,1000 Inputs,1001 Keyboards,0.0,0.0,6.53
34048,C18D6LCGZ5,2019-08-04,1000 Inputs,1001 Keyboards,0.0,0.0,8.72
34049,C18D6LCGZ5,2019-08-05,1000 Inputs,1001 Keyboards,0.0,0.0,3.81
34050,C18D6LCGZ5,2019-08-06,1000 Inputs,1001 Keyboards,157.99,1.0,5.51
34051,C18D6LCGZ5,2019-08-07,1000 Inputs,1001 Keyboards,157.99,1.0,4.67
34052,C18D6LCGZ5,2019-08-08,1000 Inputs,1001 Keyboards,315.98,2.0,5.98
34053,C18D6LCGZ5,2019-08-09,1000 Inputs,1001 Keyboards,0.0,0.0,4.07
34054,C18D6LCGZ5,2019-08-10,1000 Inputs,1001 Keyboards,0.0,0.0,4.8
34055,C18D6LCGZ5,2019-08-11,1000 Inputs,1001 Keyboards,0.0,0.0,5.6
34056,C18D6LCGZ5,2019-08-12,1000 Inputs,1001 Keyboards,0.0,0.0,4.23
34057,C18D6LCGZ5,2019-08-13,1000 Inputs,1001 Keyboards,0.0,0.0,3.97
34058,C18D6LCGZ5,2019-08-14,1000 Inputs,1001 Keyboards,157.99,1.0,6.91
34059,C18D6LCGZ5,2019-08-15,1000 Inputs,1001 Keyboards,0.0,0.0,2.39
34060,C18D6LCGZ5,2019-08-16,1000 Inputs,1001 Keyboards,157.99,1.0,2.86
34061,C18D6LCGZ5,2019-08-17,1000 Inputs,1001 Keyboards,0.0,0.0,4.83
34062,C18D6LCGZ5,2019-08-18,1000 Inputs,1001 Keyboards,0.0,0.0,5.66
34063,C18D6LCGZ5,2019-08-19,1000 Inputs,1001 Keyboards,0.0,0.0,3.31
34064,C18D6LCGZ5,2019-08-20,1000 Inputs,1001 Keyboards,0.0,0.0,5.05
34065,C18D6LCGZ5,2019-08-21,1000 Inputs,1001 Keyboards,2680.5,17.0,9.27
34066,C18D6LCGZ5,2019-08-22,1000 Inputs,1001 Keyboards,2984.24,19.0,7.35
34067,C18D6LCGZ5,2019-08-23,1000 Inputs,1001 Keyboards,1421.07,9.0,5.14
34068,C18D6LCGZ5,2019-08-24,1000 Inputs,1001 Keyboards,466.32,3.0,6.31
34069,C18D6LCGZ5,2019-08-25,1000 Inputs,1001 Keyboards,0.0,0.0,4.46
34070,C18D6LCGZ5,2019-08-26,1000 Inputs,1001 Keyboards,2840.28,18.0,9.52
34071,C18D6LCGZ5,2019-08-27,1000 Inputs,1001 Keyboards,2523.94,16.0,7.49
34072,C18D6LCGZ5,2019-08-28,1000 Inputs,1001 Keyboards,2996.87,19.0,6.13
34073,C18D6LCGZ5,2019-08-29,1000 Inputs,1001 Keyboards,5048.64,32.0,5.78
34074,C18D6LCGZ5,2019-08-30,1000 Inputs,1001 Keyboards,2366.55,15.0,9.39
34075,C18D6LCGZ5,2019-08-31,1000 Inputs,1001 Keyboards,2997.63,19.0,14.16
34076,D08E7NY[JL,2019-05-01,1000 Inputs,1001 Keyboards,347.88,6.0,20.75
34077,D08E7NY[JL,2019-05-02,1000 Inputs,1001 Keyboards,289.9,5.0,20.82
34078,D08E7NY[JL,2019-05-03,1000 Inputs,1001 Keyboards,405.86,7.0,18.35
34079,D08E7NY[JL,2019-05-04,1000 Inputs,1001 Keyboards,521.82,9.0,19.0
34080,D08E7NY[JL,2019-05-05,1000 Inputs,1001 Keyboards,289.9,5.0,19.16
34081,D08E7NY[JL,2019-05-06,1000 Inputs,1001 Keyboards,1043.64,18.0,10.25
34082,D08E7NY[JL,2019-05-07,1000 Inputs,1001 Keyboards,637.78,11.0,12.04
34083,D08E7NY[JL,2019-05-08,1000 Inputs,1001 Keyboards,405.86,7.0,16.39
34084,D08E7NY[JL,2019-05-09,1000 Inputs,1001 Keyboards,347.88,6.0,15.55
34085,D08E7NY[JL,2019-05-10,1000 Inputs,1001 Keyboards,115.96,2.0,10.8
34086,D08E7NY[JL,2019-05-11,1000 Inputs,1001 Keyboards,231.53,4.0,16.75
34087,D08E7NY[JL,2019-05-12,1000 Inputs,1001 Keyboards,231.09,4.0,7.56
34088,D08E7NY[JL,2019-05-13,1000 Inputs,1001 Keyboards,230.24,4.0,21.43
34089,D08E7NY[JL,2019-05-14,1000 Inputs,1001 Keyboards,517.77,9.0,13.02
34090,D08E7NY[JL,2019-05-15,1000 Inputs,1001 Keyboards,517.77,9.0,18.85
34091,D08E7NY[JL,2019-05-16,1000 Inputs,1001 Keyboards,230.12,4.0,15.28
34092,D08E7NY[JL,2019-05-17,1000 Inputs,1001 Keyboards,399.63,7.0,18.83
34093,D08E7NY[JL,2019-05-18,1000 Inputs,1001 Keyboards,111.98,2.0,18.34
34094,D08E7NY[JL,2019-05-19,1000 Inputs,1001 Keyboards,111.98,2.0,14.77
34095,D08E7NY[JL,2019-05-20,1000 Inputs,1001 Keyboards,2999.4,60.0,3.85
34096,D08E7NY[JL,2019-05-21,1000 Inputs,1001 Keyboards,849.83,17.0,8.49
34097,D08E7NY[JL,2019-05-22,1000 Inputs,1001 Keyboards,983.36,21.0,9.77
34098,D08E7NY[JL,2019-05-23,1000 Inputs,1001 Keyboards,807.84,18.0,11.7
34099,D08E7NY[JL,2019-05-24,1000 Inputs,1001 Keyboards,628.32,14.0,16.72
34100,D08E7NY[JL,2019-05-25,1000 Inputs,1001 Keyboards,628.32,14.0,14.92
34101,D08E7NY[JL,2019-05-26,1000 Inputs,1001 Keyboards,493.68,11.0,11.41
34102,D08E7NY[JL,2019-05-27,1000 Inputs,1001 Keyboards,448.8,10.0,11.14
34103,D08E7NY[JL,2019-05-28,1000 Inputs,1001 Keyboards,493.68,11.0,16.89
34104,D08E7NY[JL,2019-05-29,1000 Inputs,1001 Keyboards,403.92,9.0,19.62
34105,D08E7NY[JL,2019-05-30,1000 Inputs,1001 Keyboards,1301.52,29.0,11.64
34106,D08E7NY[JL,2019-05-31,1000 Inputs,1001 Keyboards,493.68,11.0,21.49
34107,D08E7NY[JL,2019-06-01,1000 Inputs,1001 Keyboards,314.16,7.0,17.38
